x1             y1             x2             y2             v1x            v1y            v2x            v2y            v3x            v3y            v4x            v4y            v5x            v5y            v6x            v6y            p2x            p2y            
-2.91043       -6.36627       -1.23948       -18.7507       2.94946        -0.54835       -2.94946       0.54835        -5.14286       -11.2495       5.08146        -16.5044       -3.23501       -25.1552       -7.56041       -20.997        0.75606        -12.3462       
-2.84738       -6.39472       -1.87262       -18.4564       2.95473        -0.519177      -2.95473       0.519177       -5.03144       -11.2998       4.67243        -16.986        -4.62326       -24.5748       -8.41767       -19.9269       0.878026       -12.3381       
-2.81397       -6.40949       -2.4741        -18.1064       2.9574         -0.503754      -2.9574        0.503754       -4.97242       -11.3259       4.1942         -17.3758       -5.89059       -23.8794       -9.1424        -18.837        0.942388       -12.3334       
-2.8105        -6.41101       -3.04288       -17.724        2.95768        -0.502153      -2.95768       0.502153       -4.96629       -11.3285       3.66519        -17.6829       -7.03483       -23.1151       -9.75096       -17.7651       0.949064       -12.3329       
-2.83479       -6.40031       -3.57952       -17.3277       2.95575        -0.513365      -2.95575       0.513365       -5.00921       -11.3096       3.10264        -17.9183       -8.06132       -22.319        -10.2617       -16.7371       0.90229        -12.3364       
-2.88354       -6.3785        -4.08531       -16.9314       2.95175        -0.535899      -2.95175       0.535899       -5.09534       -11.2711       2.52154        -18.093        -8.97878       -21.5198       -10.6922       -15.7697       0.808153       -12.3429       
-2.953         -6.34663       -4.56189       -16.5453       2.94572        -0.568093      -2.94572       0.568093       -5.21809       -11.2148       1.93471        -18.2169       -9.79713       -20.7396       -11.0585       -14.8737       0.673348       -12.351        
-3.03941       -6.30571       -5.01093       -16.1772       2.93769        -0.608271      -2.93769       0.608271       -5.37077       -11.1425       1.35297        -18.2987       -10.5265       -19.9955       -11.3748       -14.0558       0.504605       -12.359        
-3.13909       -6.25669       -5.43405       -15.833        2.92766        -0.654812      -2.92766       0.654812       -5.54691       -11.0558       0.78549        -18.3465       -11.1765       -19.3006       -11.6536       -13.3196       0.308415       -12.3655       
-3.24864       -6.20051       -5.83273       -15.5171       2.9157         -0.706199      -2.9157        0.706199       -5.74049       -10.9566       0.239938       -18.3671       -11.7564       -18.6652       -11.9054       -12.6671       0.0908985      -12.369        
-3.36495       -6.13817       -6.20827       -15.2327       2.90187        -0.761038      -2.90187       0.761038       -5.94602       -10.8464       -0.277281      -18.367        -12.2742       -18.097        -12.1393       -12.0985       -0.142288      -12.3685       
-3.48527       -6.07066       -6.56174       -14.9826       2.8863         -0.81808       -2.8863        0.81808        -6.15862       -10.7271       -0.760898      -18.3516       -12.7375       -17.6018       -12.3626       -11.6135       -0.386017      -12.3633       
-3.60722       -5.999         -6.89398       -14.7684       2.86918        -0.876232      -2.86918       0.876232       -6.37411       -10.6005       -1.20666       -18.3257       -13.1522       -17.1839       -12.5813       -11.2111       -0.635745      -12.353        
-3.72881       -5.92418       -7.20558       -14.5919       2.85072        -0.934567      -2.85072       0.934567       -6.58898       -10.4683       -1.6112        -18.2936       -13.5236       -16.8463       -12.8          -10.8901       -0.887551      -12.3374       
-3.84847       -5.84716       -7.49685       -14.4539       2.83113        -0.992325      -2.83113       0.992325       -6.80043       -10.3322       -1.97197       -18.2586       -13.8555       -16.591        -13.0217       -10.6492       -1.13817       -12.3168       
-3.96499       -5.76878       -7.76785       -14.3553       2.81065        -1.04892       -2.81065       1.04892        -7.00631       -10.1937       -2.2871        -18.2233       -14.1507       -16.4191       -13.2486       -10.4873       -1.38501       -12.2915       
-4.07751       -5.6898        -8.01835       -14.2965       2.78951        -1.10391       -2.78951       1.10391        -7.20515       -10.0541       -2.55536       -18.1896       -14.4106       -16.3311       -13.4813       -10.4035       -1.62613       -12.262        
-4.18554       -5.61081       -8.24784       -14.2777       2.7679         -1.15704       -2.7679        1.15704        -7.39605       -9.91456       -2.77604       -18.1583       -14.6354       -16.3267       -13.7196       -10.397        -1.86025       -12.2286       
-4.28888       -5.53222       -8.45555       -14.2987       2.74597        -1.20817       -2.74597       1.20817        -7.57864       -9.77569       -2.94893       -18.1298       -14.8244       -16.4053       -13.9622       -10.4676       -2.08671       -12.192        
-4.38759       -5.45427       -8.64039       -14.3591       2.72381        -1.25732       -2.72381       1.25732        -7.75308       -9.63793       -3.07424       -18.1031       -14.9753       -16.5655       -14.2065       -10.615        -2.30545       -12.1526       
-4.482         -5.37696       -8.80099       -14.458        2.70148        -1.3046        -2.70148       1.3046         -7.9199        -9.50133       -3.15259       -18.0768       -15.0851       -16.8054       -14.4494       -10.8392       -2.51693       -12.1105       
-4.57261       -5.30012       -8.93566       -14.5942       2.67895        -1.35026       -2.67895       1.35026        -8.08          -9.36555       -3.18499       -18.0482       -15.1492       -17.1224       -14.6863       -11.1403       -2.7221        -12.0661       
-4.66009       -5.22337       -9.04235       -14.766        2.65614        -1.39461       -2.65614       1.39461        -8.23459       -9.22993       -3.17286       -18.0139       -15.1624       -17.5128       -14.9119       -11.5181       -2.92232       -12.0192       
-4.74523       -5.14614       -9.11866       -14.9708       2.63288        -1.43804       -2.63288       1.43804        -8.38504       -9.09347       -3.11803       -17.9695       -15.118        -17.9721       -15.1193       -11.9721       -3.11928       -11.9695       
-4.82887       -5.06774       -9.16174       -15.2054       2.60897        -1.48096       -2.60897       1.48096        -8.53283       -8.95493       -3.02282       -17.9097       -15.0086       -18.4939       -15.3007       -12.501        -3.31488       -11.9169       
-4.91182       -4.98739       -9.16834       -15.4654       2.58419        -1.5238        -2.58419       1.5238         -8.6794        -8.81294       -2.89008       -17.8283       -14.8257       -19.0702       -15.4466       -13.1024       -3.51103       -11.8606       
-4.99474       -4.90434       -9.13475       -15.7453       2.55828        -1.56691       -2.55828       1.56691        -8.82593       -8.66619       -2.72329       -17.7184       -14.5601       -19.6906       -15.5462       -13.7722       -3.70938       -11.8          
-5.078         -4.81808       -9.05686       -16.0382       2.53107        -1.6105        -2.53107       1.6105         -8.97305       -8.51377       -2.52657       -17.5729       -14.2028       -20.3416       -15.5871       -14.5035       -3.91092       -11.7348       
-5.16141       -4.72862       -8.93035       -16.3354       2.50254        -1.65448       -2.50254       1.65448        -9.12045       -8.35568       -2.30475       -17.3849       -13.7453       -21.0062       -15.5559       -15.2859       -4.11537       -11.6646       
-5.24397       -4.63689       -8.75105       -16.627        2.47298        -1.69834       -2.47298       1.69834        -9.26634       -8.19359       -2.06322       -17.1495       -13.1817       -21.6638       -15.4389       -16.1046       -4.32037       -11.5903       
-5.32356       -4.54529       -8.51565       -16.9025       2.44317        -1.74095       -2.44317       1.74095        -9.40698       -8.03174       -1.80755       -16.8652       -12.5107       -22.2914       -15.2237       -16.9398       -4.52063       -11.5136       
